source target weight_t0 weight_t1 weight_t2 weight_t3 weight_t4 weight_t5 weight_t6
386 73 1 0 0 0 0 0 0
386 83 1 0 0 0 0 0 0
386 98 1 0 0 0 0 0 0
386 109 1 0 0 0 0 0 0
386 204 1 0 0 0 0 0 0
386 335 1 0 0 0 0 0 0
386 350 1 1 1 0 0 0 0
386 356 1 0 0 0 0 0 0
386 357 0 0 0 1 1 0 0
386 371 1 1 0 0 0 0 0
386 394 1 1 1 1 1 1 1
386 407 0 1 1 0 0 1 1
386 422 1 0 0 0 0 0 0
386 471 1 0 0 0 0 0 0
386 494 1 0 0 0 0 0 0
387 56 1 0 0 0 0 0 0
387 63 1 0 0 0 0 0 0
387 133 1 0 0 0 0 0 0
387 190 1 0 0 0 0 0 0
387 213 0 0 0 0 0 1 1
387 286 1 0 0 0 0 0 0
387 300 1 0 0 0 0 0 0
387 401 1 0 0 0 0 0 0
387 412 0 0 1 1 1 1 0
387 417 1 0 0 0 0 0 0
387 427 0 0 0 1 1 1 0
387 439 1 1 0 0 0 0 0
387 471 0 1 1 1 1 0 0
387 480 1 1 1 1 1 0 0
387 497 1 1 1 1 1 0 0
388 41 0 0 0 0 0 0 1
388 55 1 0 0 0 0 0 0
388 59 1 0 0 0 0 0 0
388 76 0 0 0 0 0 1 1
388 185 1 0 0 0 0 0 0
388 209 1 0 0 0 0 0 0
388 368 1 0 0 0 0 0 0
388 371 1 0 0 0 0 0 0
388 380 1 0 0 0 0 0 0
388 392 0 0 0 1 1 1 1
388 393 0 0 0 1 1 0 0
388 398 1 0 0 0 0 0 0
388 400 0 0 1 0 0 0 0
388 465 0 0 1 0 0 0 0
388 481 1 0 0 0 0 0 0
389 59 1 0 0 0 0 0 0
389 69 0 0 0 0 0 0 1
389 109 1 0 0 0 0 0 0
389 164 1 0 0 0 0 0 0
389 197 1 0 0 0 0 0 0
389 201 1 0 0 0 0 0 0
389 233 1 0 0 0 0 0 0
389 290 1 0 0 0 0 0 0
389 342 1 0 0 0 0 0 0
389 380 1 0 0 0 0 0 0
389 412 1 1 1 1 0 0 0
389 414 0 1 0 0 0 0 0
389 422 0 1 1 1 1 1 0
389 448 1 0 0 0 0 0 0
389 459 0 0 1 1 1 1 1
389 461 1 0 0 0 0 0 0
389 462 1 0 0 0 0 0 0
389 465 0 0 1 1 1 0 0
390 43 1 0 0 0 0 0 0
390 54 1 0 0 0 0 0 0
390 55 1 0 0 0 0 0 0
390 66 0 0 0 0 0 0 1
390 69 1 0 0 0 0 0 0
390 102 1 0 0 0 0 0 0
390 137 1 0 0 0 0 0 0
390 140 1 0 0 0 0 0 0
390 207 1 0 0 0 0 0 0
390 214 1 0 0 0 0 0 0
390 229 1 0 0 0 0 0 0
390 329 0 0 0 0 1 1 1
390 364 1 0 0 0 0 0 0
390 366 0 1 1 1 1 1 1
390 376 1 1 1 1 1 1 1
390 396 1 0 0 0 0 0 0
390 430 1 0 0 0 0 0 0
390 479 1 0 0 0 0 0 0
391 43 0 0 0 0 1 0 0
391 65 1 0 0 0 0 0 0
391 83 0 0 0 0 0 1 1
391 175 1 0 0 0 0 0 0
391 205 1 0 0 0 0 0 0
391 275 1 0 0 0 0 0 0
391 276 1 0 0 0 0 0 0
391 306 1 0 0 0 0 0 0
391 370 1 0 0 0 0 0 0
391 415 1 0 0 0 0 0 0
391 416 1 1 1 0 0 0 0
391 430 1 1 1 1 1 1 1
391 449 1 0 0 0 0 0 0
391 459 1 0 0 0 0 0 0
391 471 1 0 0 0 0 0 0
391 472 1 0 0 0 0 0 0
391 476 1 0 0 0 0 0 0
391 488 1 0 0 0 0 0 0
392 52 0 0 0 0 0 0 1
392 69 1 0 0 0 0 0 0
392 78 1 0 0 0 0 0 0
392 142 0 0 0 0 0 0 1
392 180 1 0 0 0 0 0 0
392 241 1 0 0 0 0 0 0
392 334 1 1 1 1 0 0 0
392 352 1 0 0 0 0 0 0
392 384 1 0 0 0 0 0 0
392 388 1 1 1 0 0 0 0
392 410 1 0 0 0 0 0 0
392 429 0 0 1 0 0 0 0
392 431 1 0 0 0 0 0 0
392 443 0 0 1 0 0 0 0
392 447 1 0 0 0 0 0 0
392 467 1 1 1 0 0 0 0
392 479 1 0 0 0 0 0 0
392 485 0 0 0 1 1 1 1
393 25 1 0 0 0 0 0 0
393 33 1 0 0 0 0 0 0
393 36 1 0 0 0 0 0 0
393 129 1 0 0 0 0 0 0
393 138 1 0 0 0 0 0 0
393 244 1 0 0 0 0 0 0
393 345 1 0 0 0 0 0 0
393 349 1 0 0 0 0 0 0
393 365 1 1 1 1 0 0 0
393 372 1 0 0 0 0 0 0
393 375 1 1 1 0 0 0 0
393 377 1 1 1 1 0 0 0
393 392 1 1 0 0 0 0 0
393 431 0 1 1 1 1 0 0
393 436 1 1 1 1 1 1 0
393 457 1 0 0 0 0 0 0
393 478 1 0 0 0 0 0 0
394 11 0 0 0 0 0 1 1
394 34 1 0 0 0 0 0 0
394 43 1 0 0 0 0 0 0
394 54 0 0 0 0 0 1 1
394 114 1 0 0 0 0 0 0
394 115 0 0 0 1 1 1 0
394 119 0 0 0 0 1 1 1
394 151 1 0 0 0 0 0 0
394 184 0 0 0 0 0 0 1
394 212 1 0 0 0 0 0 0
394 237 1 0 0 0 0 0 0
394 262 1 0 0 0 0 0 0
394 299 1 0 0 0 0 0 0
394 310 1 0 0 0 0 0 0
394 313 1 0 0 0 0 0 0
394 321 1 0 0 0 0 0 0
394 328 1 0 0 0 0 0 0
394 400 1 0 0 0 0 0 0
394 420 1 0 0 0 0 0 0
394 457 1 0 0 0 0 0 0
394 461 1 1 1 1 0 0 0
394 487 1 1 1 1 1 1 1
394 498 1 0 0 0 0 0 0
395 30 1 0 0 0 0 0 0
395 71 1 0 0 0 0 0 0
395 125 1 0 0 0 0 0 0
395 212 1 1 1 1 0 0 0
395 319 1 0 0 0 0 0 0
395 348 1 0 0 0 0 0 0
395 356 1 0 0 0 0 0 0
395 391 1 0 0 0 0 0 0
395 447 1 0 0 0 0 0 0
395 458 0 0 0 1 1 0 0
395 461 0 0 0 1 1 0 0
395 469 1 1 1 0 0 0 0
395 476 1 0 0 0 0 0 0
396 55 1 0 0 0 0 0 0
396 91 1 0 0 0 0 0 0
396 199 1 0 0 0 0 0 0
396 210 1 0 0 0 0 0 0
396 228 1 0 0 0 0 0 0
396 231 1 0 0 0 0 0 0
396 254 0 0 0 0 0 1 1
396 263 1 0 0 0 0 0 0
396 286 1 0 0 0 0 0 0
396 294 1 0 0 0 0 0 0
396 363 1 0 0 0 0 0 0
396 365 1 0 0 0 0 0 0
396 384 1 1 0 0 0 0 0
396 427 1 0 0 0 0 0 0
396 428 1 1 1 1 1 0 0
396 464 1 0 0 0 0 0 0
396 481 1 0 0 0 0 0 0
397 68 1 0 0 0 0 0 0
397 150 1 0 0 0 0 0 0
397 170 1 0 0 0 0 0 0
397 236 1 0 0 0 0 0 0
397 277 1 0 0 0 0 0 0
397 315 1 0 0 0 0 0 0
397 337 0 0 1 1 1 1 0
397 339 1 0 0 0 0 0 0
397 411 1 0 0 0 0 0 0
397 413 1 1 1 1 1 1 1
397 455 1 0 0 0 0 0 0
397 457 0 1 1 1 1 1 0
397 469 1 1 1 1 1 1 1
397 474 1 0 0 0 0 0 0
397 479 1 0 0 0 0 0 0
397 490 1 0 0 0 0 0 0
398 62 1 0 0 0 0 0 0
398 77 0 0 0 0 0 1 1
398 88 1 0 0 0 0 0 0
398 104 1 0 0 0 0 0 0
398 125 1 0 0 0 0 0 0
398 130 1 0 0 0 0 0 0
398 158 1 0 0 0 0 0 0
398 163 1 0 0 0 0 0 0
398 172 1 0 0 0 0 0 0
398 203 1 0 0 0 0 0 0
398 233 1 0 0 0 0 0 0
398 257 1 0 0 0 0 0 0
398 281 1 0 0 0 0 0 0
398 287 1 1 1 0 0 0 0
398 338 1 1 1 0 0 0 0
398 359 1 0 0 0 0 0 0
398 381 1 0 0 0 0 0 0
398 386 1 0 0 0 0 0 0
398 395 1 0 0 0 0 0 0
398 410 1 0 0 0 0 0 0
398 455 0 0 1 1 1 1 1
398 456 1 1 1 1 1 1 1
398 460 0 0 0 1 0 0 0
399 15 1 0 0 0 0 0 0
399 42 1 0 0 0 0 0 0
399 135 0 0 0 0 0 0 1
399 173 1 0 0 0 0 0 0
399 238 1 0 0 0 0 0 0
399 241 0 0 0 0 1 0 0
399 243 1 0 0 0 0 0 0
399 278 1 0 0 0 0 0 0
399 287 0 0 0 0 0 1 1
399 318 1 0 0 0 0 0 0
399 384 1 0 0 0 0 0 0
399 417 1 0 0 0 0 0 0
399 419 1 1 0 0 0 0 0
399 437 1 0 0 0 0 0 0
399 451 0 0 0 1 1 1 0
399 457 1 1 1 1 0 0 0
399 466 1 0 0 0 0 0 0
399 483 0 0 0 1 1 1 1
399 494 0 0 0 1 1 1 1
399 499 0 0 0 1 1 0 0
400 18 1 0 0 0 0 0 0
400 130 1 0 0 0 0 0 0
400 185 1 0 0 0 0 0 0
400 226 1 0 0 0 0 0 0
400 229 1 0 0 0 0 0 0
400 306 1 0 0 0 0 0 0
400 358 1 1 1 1 1 1 1
400 376 1 0 0 0 0 0 0
400 385 0 0 1 1 1 1 1
400 393 1 1 1 1 0 0 0
400 422 1 0 0 0 0 0 0
400 432 1 0 0 0 0 0 0
400 436 0 0 0 0 0 0 1
400 459 1 1 1 1 0 0 0
400 460 1 0 0 0 0 0 0
400 471 1 0 0 0 0 0 0
400 477 0 0 1 1 1 1 1
400 491 1 0 0 0 0 0 0
401 16 1 0 0 0 0 0 0
401 29 1 0 0 0 0 0 0
401 39 1 0 0 0 0 0 0
401 91 0 0 0 0 0 1 1
401 103 1 0 0 0 0 0 0
401 124 1 0 0 0 0 0 0
401 232 1 0 0 0 0 0 0
401 240 1 0 0 0 0 0 0
401 252 1 0 0 0 0 0 0
401 290 1 0 0 0 0 0 0
401 303 1 0 0 0 0 0 0
401 332 1 0 0 0 0 0 0
401 373 0 0 0 0 1 0 0
401 377 1 1 1 1 1 1 0
401 379 1 0 0 0 0 0 0
401 384 1 1 1 1 1 1 1
401 387 0 1 1 1 1 1 1
401 392 1 0 0 0 0 0 0
401 403 0 0 0 0 0 0 1
401 461 1 0 0 0 0 0 0
401 464 1 0 0 0 0 0 0
401 469 1 0 0 0 0 0 0
401 484 1 0 0 0 0 0 0
402 5 0 0 0 0 0 1 1
402 8 1 0 0 0 0 0 0
402 38 0 0 0 0 0 1 1
402 59 1 0 0 0 0 0 0
402 316 0 0 0 0 0 0 1
402 360 1 0 0 0 0 0 0
402 363 0 1 1 1 1 1 1
402 366 1 0 0 0 0 0 0
402 374 1 1 1 1 1 1 1
402 394 1 0 0 0 0 0 0
402 425 1 0 0 0 0 0 0
402 450 1 0 0 0 0 0 0
402 467 1 0 0 0 0 0 0
402 494 1 0 0 0 0 0 0
402 499 1 1 1 1 1 1 1
403 15 1 0 0 0 0 0 0
403 27 1 0 0 0 0 0 0
403 63 1 0 0 0 0 0 0
403 65 1 0 0 0 0 0 0
403 99 1 0 0 0 0 0 0
403 118 1 0 0 0 0 0 0
403 124 1 0 0 0 0 0 0
403 157 1 0 0 0 0 0 0
403 176 1 0 0 0 0 0 0
403 282 1 0 0 0 0 0 0
403 341 0 0 1 0 0 0 0
403 363 1 1 1 1 0 0 0
403 401 0 0 1 1 1 1 1
403 433 1 1 1 1 1 1 1
403 438 1 0 0 0 0 0 0
403 441 1 1 1 1 1 0 0
403 466 1 0 0 0 0 0 0
404 16 1 0 0 0 0 0 0
404 30 1 0 0 0 0 0 0
404 68 1 0 0 0 0 0 0
404 128 1 0 0 0 0 0 0
404 132 0 0 0 0 0 0 1
404 177 1 0 0 0 0 0 0
404 221 1 0 0 0 0 0 0
404 270 1 0 0 0 0 0 0
404 322 1 0 0 0 0 0 0
404 337 1 1 1 1 1 0 0
404 358 1 0 0 0 0 0 0
404 389 1 0 0 0 0 0 0
404 426 1 1 1 1 1 1 1
404 453 1 0 0 0 0 0 0
404 460 1 1 1 0 0 0 0
404 484 1 0 0 0 0 0 0
404 494 1 0 0 0 0 0 0
404 496 1 1 1 1 0 0 0
405 15 1 0 0 0 0 0 0
405 55 1 0 0 0 0 0 0
405 138 1 0 0 0 0 0 0
405 216 1 0 0 0 0 0 0
405 217 1 0 0 0 0 0 0
405 255 0 0 0 0 1 1 1
405 264 1 0 0 0 0 0 0
405 293 1 0 0 0 0 0 0
405 296 1 0 0 0 0 0 0
405 350 0 1 1 1 0 0 0
405 371 1 0 0 0 0 0 0
405 376 1 1 1 0 0 0 0
405 383 0 0 1 0 0 0 0
405 425 0 0 1 0 0 0 0
405 430 1 0 0 0 0 0 0
405 438 1 0 0 0 0 0 0
405 448 1 1 1 1 1 1 0
405 469 1 0 0 0 0 0 0
406 22 1 0 0 0 0 0 0
406 72 1 0 0 0 0 0 0
406 92 1 0 0 0 0 0 0
406 106 1 0 0 0 0 0 0
406 119 1 0 0 0 0 0 0
406 121 0 0 0 0 1 1 1
406 134 1 0 0 0 0 0 0
406 144 1 0 0 0 0 0 0
406 151 1 0 0 0 0 0 0
406 163 0 0 0 0 1 1 1
406 174 1 0 0 0 0 0 0
406 180 1 0 0 0 0 0 0
406 221 0 0 0 0 1 1 1
406 272 0 0 0 0 0 0 1
406 286 1 0 0 0 0 0 0
406 292 1 0 0 0 0 0 0
406 295 1 0 0 0 0 0 0
406 318 1 0 0 0 0 0 0
406 332 1 0 0 0 0 0 0
406 339 1 0 0 0 0 0 0
406 367 1 1 0 0 0 0 0
406 373 1 1 0 0 0 0 0
406 421 1 0 0 0 0 0 0
406 426 0 0 0 1 1 1 1
406 469 1 0 0 0 0 0 0
406 478 1 0 0 0 0 0 0
407 54 1 0 0 0 0 0 0
407 69 1 0 0 0 0 0 0
407 92 1 0 0 0 0 0 0
407 113 1 0 0 0 0 0 0
407 171 1 0 0 0 0 0 0
407 202 1 0 0 0 0 0 0
407 203 0 0 0 0 0 1 1
407 209 1 0 0 0 0 0 0
407 290 0 0 0 0 0 0 1
407 384 1 0 0 0 0 0 0
407 386 1 1 1 1 1 1 1
407 387 0 0 1 1 1 1 0
407 399 1 0 0 0 0 0 0
407 412 1 1 1 1 1 0 0
407 491 1 0 0 0 0 0 0
407 499 1 0 0 0 0 0 0
408 0 0 0 0 0 0 1 1
408 44 1 0 0 0 0 0 0
408 201 1 0 0 0 0 0 0
408 206 1 0 0 0 0 0 0
408 211 1 0 0 0 0 0 0
408 212 1 0 0 0 0 0 0
408 251 1 0 0 0 0 0 0
408 268 1 0 0 0 0 0 0
408 313 1 0 0 0 0 0 0
408 321 1 0 0 0 0 0 0
408 348 1 0 0 0 0 0 0
408 378 0 0 1 1 0 0 0
408 422 1 1 1 1 1 0 0
408 426 1 1 1 1 1 1 1
408 483 1 0 0 0 0 0 0
409 21 0 0 0 0 1 1 0
409 33 1 0 0 0 0 0 0
409 61 0 0 0 0 1 1 1
409 113 1 0 0 0 0 0 0
409 135 1 0 0 0 0 0 0
409 168 1 0 0 0 0 0 0
409 241 0 0 0 0 0 1 1
409 300 1 0 0 0 0 0 0
409 308 1 0 0 0 0 0 0
409 355 0 0 0 0 1 1 1
409 369 1 0 0 0 0 0 0
409 373 1 0 0 0 0 0 0
409 379 1 0 0 0 0 0 0
409 403 1 0 0 0 0 0 0
409 413 1 0 0 0 0 0 0
409 439 1 1 1 1 1 1 1
409 447 1 0 0 0 0 0 0
409 453 1 0 0 0 0 0 0
409 471 1 0 0 0 0 0 0
409 489 1 1 0 0 0 0 0
410 32 1 0 0 0 0 0 0
410 59 1 0 0 0 0 0 0
410 145 0 0 0 0 0 0 1
410 199 1 0 0 0 0 0 0
410 244 0 0 0 0 0 1 1
410 268 1 0 0 0 0 0 0
410 320 1 0 0 0 0 0 0
410 335 0 0 0 1 1 1 1
410 348 0 0 1 1 1 1 1
410 396 1 1 1 0 0 0 0
410 397 1 0 0 0 0 0 0
410 419 0 0 1 1 1 0 0
410 441 1 0 0 0 0 0 0
410 447 1 0 0 0 0 0 0
410 450 1 1 0 0 0 0 0
410 481 0 1 1 1 1 1 1
410 487 1 1 1 0 0 0 0
410 496 1 0 0 0 0 0 0
411 30 1 0 0 0 0 0 0
411 37 1 0 0 0 0 0 0
411 101 0 0 0 0 0 0 1
411 107 1 0 0 0 0 0 0
411 109 1 0 0 0 0 0 0
411 132 0 0 0 0 0 0 1
411 141 0 0 0 0 1 1 1
411 153 0 0 0 0 1 1 1
411 159 0 0 0 0 0 1 1
411 163 1 0 0 0 0 0 0
411 184 1 0 0 0 0 0 0
411 210 1 0 0 0 0 0 0
411 299 1 0 0 0 0 0 0
411 330 0 0 0 0 0 1 1
411 334 1 1 0 0 0 0 0
411 366 1 0 0 0 0 0 0
411 387 1 0 0 0 0 0 0
411 408 1 1 0 0 0 0 0
411 415 1 0 0 0 0 0 0
411 416 1 0 0 0 0 0 0
411 420 1 1 1 1 0 0 0
411 433 0 0 1 1 1 1 1
411 465 1 0 0 0 0 0 0
411 469 1 0 0 0 0 0 0
411 470 1 0 0 0 0 0 0
411 475 1 1 1 1 1 1 0
411 477 1 0 0 0 0 0 0
411 491 1 0 0 0 0 0 0
411 492 1 1 0 0 0 0 0
412 14 0 0 0 0 0 1 1
412 53 1 0 0 0 0 0 0
412 152 1 0 0 0 0 0 0
412 199 1 0 0 0 0 0 0
412 214 1 0 0 0 0 0 0
412 250 1 1 1 1 0 0 0
412 307 1 0 0 0 0 0 0
412 316 1 1 0 0 0 0 0
412 365 0 0 1 1 0 0 0
412 391 1 0 0 0 0 0 0
412 405 0 1 1 1 1 0 0
412 408 1 0 0 0 0 0 0
412 460 1 0 0 0 0 0 0
413 0 1 0 0 0 0 0 0
413 28 1 0 0 0 0 0 0
413 86 1 0 0 0 0 0 0
413 211 1 0 0 0 0 0 0
413 212 1 0 0 0 0 0 0
413 233 1 0 0 0 0 0 0
413 299 1 0 0 0 0 0 0
413 330 1 0 0 0 0 0 0
413 342 0 0 0 1 0 0 0
413 343 1 0 0 0 0 0 0
413 349 0 0 0 1 1 1 0
413 357 1 0 0 0 0 0 0
413 362 1 0 0 0 0 0 0
413 386 1 1 1 0 0 0 0
413 394 0 0 0 1 1 1 1
413 397 0 0 0 0 1 1 0
413 400 1 1 1 1 0 0 0
413 411 1 0 0 0 0 0 0
413 431 1 0 0 0 0 0 0
413 438 1 1 1 1 1 0 0
413 467 1 0 0 0 0 0 0
413 486 1 0 0 0 0 0 0
413 493 1 0 0 0 0 0 0
414 61 0 0 0 0 0 1 1
414 70 1 0 0 0 0 0 0
414 173 1 0 0 0 0 0 0
414 214 1 0 0 0 0 0 0
414 304 0 0 0 0 0 0 1
414 312 1 0 0 0 0 0 0
414 324 1 0 0 0 0 0 0
414 333 0 0 0 0 0 1 1
414 338 1 1 1 0 0 0 0
414 347 1 0 0 0 0 0 0
414 354 1 1 1 0 0 0 0
414 371 1 1 0 0 0 0 0
414 382 1 0 0 0 0 0 0
414 383 0 0 0 1 1 1 1
414 392 0 0 0 0 0 1 0
414 419 1 0 0 0 0 0 0
414 424 1 0 0 0 0 0 0
414 438 1 0 0 0 0 0 0
414 450 1 0 0 0 0 0 0
414 457 1 0 0 0 0 0 0
414 458 0 1 1 1 0 0 0
414 464 1 0 0 0 0 0 0
414 487 0 1 1 1 0 0 0
414 488 1 1 1 1 1 1 1
415 30 1 0 0 0 0 0 0
415 40 0 0 0 0 1 1 1
415 46 1 0 0 0 0 0 0
415 59 1 0 0 0 0 0 0
415 68 1 0 0 0 0 0 0
415 129 1 0 0 0 0 0 0
415 156 0 0 0 0 0 0 1
415 172 1 0 0 0 0 0 0
415 173 1 0 0 0 0 0 0
415 187 1 0 0 0 0 0 0
415 197 1 0 0 0 0 0 0
415 210 1 0 0 0 0 0 0
415 213 1 0 0 0 0 0 0
415 228 1 0 0 0 0 0 0
415 233 1 0 0 0 0 0 0
415 254 1 0 0 0 0 0 0
415 270 0 0 0 0 0 1 1
415 280 1 0 0 0 0 0 0
415 294 1 0 0 0 0 0 0
415 318 0 0 0 0 0 1 1
415 337 1 0 0 0 0 0 0
415 356 1 0 0 0 0 0 0
415 420 1 0 0 0 0 0 0
415 434 1 0 0 0 0 0 0
415 439 1 0 0 0 0 0 0
415 441 1 0 0 0 0 0 0
415 446 1 0 0 0 0 0 0
415 459 1 1 1 1 0 0 0
415 498 1 0 0 0 0 0 0
416 8 1 0 0 0 0 0 0
416 13 1 0 0 0 0 0 0
416 80 1 0 0 0 0 0 0
416 95 0 0 0 0 0 1 1
416 257 1 0 0 0 0 0 0
416 263 1 0 0 0 0 0 0
416 268 0 0 0 0 0 0 1
416 270 1 0 0 0 0 0 0
416 333 1 1 1 0 0 0 0
416 338 1 0 0 0 0 0 0
416 340 1 0 0 0 0 0 0
416 347 1 0 0 0 0 0 0
416 348 1 0 0 0 0 0 0
416 358 1 0 0 0 0 0 0
416 364 1 1 0 0 0 0 0
416 365 1 0 0 0 0 0 0
416 376 1 0 0 0 0 0 0
416 392 1 1 1 1 0 0 0
416 402 1 1 1 1 1 0 0
416 413 1 0 0 0 0 0 0
416 415 1 0 0 0 0 0 0
416 426 1 0 0 0 0 0 0
416 432 1 0 0 0 0 0 0
416 458 1 1 1 1 1 1 1
416 495 0 1 1 1 1 1 0
417 27 1 0 0 0 0 0 0
417 57 1 0 0 0 0 0 0
417 139 1 0 0 0 0 0 0
417 171 1 0 0 0 0 0 0
417 231 1 0 0 0 0 0 0
417 240 1 0 0 0 0 0 0
417 257 1 0 0 0 0 0 0
417 264 0 0 0 0 1 1 1
417 282 1 0 0 0 0 0 0
417 318 1 0 0 0 0 0 0
417 332 0 1 1 1 1 1 0
417 336 1 0 0 0 0 0 0
417 367 1 1 1 1 1 0 0
417 377 1 0 0 0 0 0 0
417 404 1 0 0 0 0 0 0
417 412 0 1 1 1 1 1 1
417 466 1 0 0 0 0 0 0
417 494 0 1 1 1 1 1 1
418 30 1 0 0 0 0 0 0
418 37 1 0 0 0 0 0 0
418 79 1 0 0 0 0 0 0
418 100 1 0 0 0 0 0 0
418 129 1 0 0 0 0 0 0
418 156 1 0 0 0 0 0 0
418 163 0 0 0 0 1 1 1
418 198 0 0 0 0 0 0 1
418 216 1 0 0 0 0 0 0
418 288 1 0 0 0 0 0 0
418 327 1 0 0 0 0 0 0
418 334 1 0 0 0 0 0 0
418 340 0 1 1 1 1 1 1
418 371 1 0 0 0 0 0 0
418 375 1 0 0 0 0 0 0
418 378 1 0 0 0 0 0 0
418 408 1 1 0 0 0 0 0
418 425 0 0 0 1 1 1 1
418 450 1 1 1 1 1 1 1
418 471 0 0 0 1 1 1 1
418 475 1 0 0 0 0 0 0
418 486 1 1 1 1 1 1 1
418 492 1 1 1 0 0 0 0
419 4 0 0 0 0 1 1 0
419 39 1 0 0 0 0 0 0
419 118 1 0 0 0 0 0 0
419 126 1 0 0 0 0 0 0
419 164 1 0 0 0 0 0 0
419 171 1 0 0 0 0 0 0
419 226 1 0 0 0 0 0 0
419 292 1 0 0 0 0 0 0
419 314 1 0 0 0 0 0 0
419 338 0 1 1 0 0 0 0
419 375 1 1 1 1 1 1 1
419 415 0 1 0 0 0 0 0
419 459 0 0 0 1 1 0 0
419 475 1 0 0 0 0 0 0
419 497 0 1 1 1 1 0 0
420 19 1 0 0 0 0 0 0
420 22 1 0 0 0 0 0 0
420 101 0 1 0 0 0 0 0
420 105 1 0 0 0 0 0 0
420 109 1 0 0 0 0 0 0
420 129 1 0 0 0 0 0 0
420 142 1 0 0 0 0 0 0
420 158 1 0 0 0 0 0 0
420 186 1 0 0 0 0 0 0
420 249 1 0 0 0 0 0 0
420 277 1 0 0 0 0 0 0
420 289 1 0 0 0 0 0 0
420 341 1 1 1 1 1 1 0
420 354 1 1 1 1 1 1 1
420 383 1 0 0 0 0 0 0
420 422 1 0 0 0 0 0 0
420 435 0 0 0 1 1 1 0
420 465 1 0 0 0 0 0 0
420 468 1 0 0 0 0 0 0
420 469 1 0 0 0 0 0 0
420 488 1 1 1 1 0 0 0
421 25 1 0 0 0 0 0 0
421 33 1 0 0 0 0 0 0
421 120 1 0 0 0 0 0 0
421 127 1 0 0 0 0 0 0
421 138 1 0 0 0 0 0 0
421 204 1 0 0 0 0 0 0
421 229 1 0 0 0 0 0 0
421 232 1 0 0 0 0 0 0
421 235 1 0 0 0 0 0 0
421 258 1 0 0 0 0 0 0
421 268 1 0 0 0 0 0 0
421 278 1 0 0 0 0 0 0
421 317 0 0 0 0 1 0 0
421 342 0 0 1 1 1 1 0
421 352 1 0 0 0 0 0 0
421 356 1 0 0 0 0 0 0
421 386 1 0 0 0 0 0 0
421 393 1 0 0 0 0 0 0
421 402 0 0 1 1 1 1 1
421 428 1 0 0 0 0 0 0
421 479 1 1 1 0 0 0 0
422 62 0 0 0 0 1 0 0
422 131 1 0 0 0 0 0 0
422 140 1 0 0 0 0 0 0
422 165 1 0 0 0 0 0 0
422 177 1 0 0 0 0 0 0
422 231 1 0 0 0 0 0 0
422 262 1 1 1 1 1 1 0
422 272 1 0 0 0 0 0 0
422 276 1 0 0 0 0 0 0
422 291 1 0 0 0 0 0 0
422 324 1 0 0 0 0 0 0
422 346 1 1 1 1 1 1 1
422 374 1 1 1 1 1 1 1
422 389 0 0 0 0 0 0 1
422 440 1 1 1 1 0 0 0
422 463 1 1 1 1 1 1 1
422 464 0 0 1 1 1 1 1
423 39 0 0 0 0 0 1 1
423 148 0 0 0 0 1 1 1
423 226 1 0 0 0 0 0 0
423 243 0 0 0 0 0 1 1
423 305 1 0 0 0 0 0 0
423 323 1 0 0 0 0 0 0
423 364 1 1 1 1 1 1 0
423 368 1 0 0 0 0 0 0
423 381 1 1 1 1 1 1 1
423 382 1 0 0 0 0 0 0
423 395 1 0 0 0 0 0 0
423 400 1 0 0 0 0 0 0
423 432 1 0 0 0 0 0 0
423 471 0 1 0 0 0 0 0
423 484 0 0 0 0 1 1 1
423 492 0 1 1 1 1 1 1
424 101 1 0 0 0 0 0 0
424 114 1 0 0 0 0 0 0
424 117 1 0 0 0 0 0 0
424 134 1 0 0 0 0 0 0
424 181 1 0 0 0 0 0 0
424 199 0 0 0 0 0 1 1
424 206 1 0 0 0 0 0 0
424 216 1 0 0 0 0 0 0
424 217 1 0 0 0 0 0 0
424 256 0 0 0 0 0 1 1
424 314 1 0 0 0 0 0 0
424 347 1 0 0 0 0 0 0
424 357 1 0 0 0 0 0 0
424 407 1 0 0 0 0 0 0
424 452 1 1 1 1 1 0 0
424 493 1 0 0 0 0 0 0
425 41 1 0 0 0 0 0 0
425 73 1 0 0 0 0 0 0
425 104 1 0 0 0 0 0 0
425 114 1 0 0 0 0 0 0
425 157 0 0 0 0 0 1 1
425 222 1 0 0 0 0 0 0
425 232 1 0 0 0 0 0 0
425 256 1 0 0 0 0 0 0
425 267 1 0 0 0 0 0 0
425 268 1 0 0 0 0 0 0
425 300 1 0 0 0 0 0 0
425 309 1 0 0 0 0 0 0
425 336 0 0 0 1 0 0 0
425 392 1 0 0 0 0 0 0
425 393 0 0 1 1 1 1 1
425 411 0 0 1 0 0 0 0
425 451 1 0 0 0 0 0 0
425 463 1 0 0 0 0 0 0
425 468 1 0 0 0 0 0 0
425 479 1 0 0 0 0 0 0
425 487 1 0 0 0 0 0 0
426 48 1 0 0 0 0 0 0
426 58 1 0 0 0 0 0 0
426 85 1 0 0 0 0 0 0
426 124 1 0 0 0 0 0 0
426 146 1 0 0 0 0 0 0
426 159 1 0 0 0 0 0 0
426 174 1 0 0 0 0 0 0
426 190 0 0 0 0 0 0 1
426 206 1 0 0 0 0 0 0
426 217 1 0 0 0 0 0 0
426 302 1 0 0 0 0 0 0
426 352 1 0 0 0 0 0 0
426 365 0 0 1 1 1 1 1
426 409 1 1 1 1 1 1 1
